edge_id,source_node,destination_node,relationship_type,temporal_ordering,relationship_properties,timestamp,confidence,dataset_source
TEDG_034111,TND_PRO_003994,TND_PRO_003993,AFTER,AFTER,"{""event_order"": 2729, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2729, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034112,TND_PRO_003993,TND_PRO_003994,SAME_HOST,SAME_HOST,"{""event_order"": 2729, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2729, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034113,TND_PRO_003993,TND_PRO_003994,SAME_SESSION,SAME_SESSION,"{""event_order"": 2729, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2729, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034114,TND_PRO_003994,TND_PRO_003995,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034115,TND_PRO_003995,TND_PRO_003994,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034116,TND_PRO_003994,TND_PRO_003995,BEFORE,BEFORE,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034117,TND_PRO_003995,TND_PRO_003994,AFTER,AFTER,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034118,TND_PRO_003994,TND_PRO_003995,SAME_HOST,SAME_HOST,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034119,TND_PRO_003994,TND_PRO_003995,SAME_SESSION,SAME_SESSION,"{""event_order"": 2730, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2730, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034120,TND_PRO_003995,TND_PRO_003996,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034121,TND_PRO_003996,TND_PRO_003995,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034122,TND_PRO_003995,TND_PRO_003996,BEFORE,BEFORE,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034123,TND_PRO_003996,TND_PRO_003995,AFTER,AFTER,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034124,TND_PRO_003995,TND_PRO_003996,SAME_HOST,SAME_HOST,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034125,TND_PRO_003995,TND_PRO_003996,SAME_SESSION,SAME_SESSION,"{""event_order"": 2731, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2731, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034126,TND_PRO_003996,TND_PRO_003997,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034127,TND_PRO_003997,TND_PRO_003996,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034128,TND_PRO_003996,TND_PRO_003997,BEFORE,BEFORE,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034129,TND_PRO_003997,TND_PRO_003996,AFTER,AFTER,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034130,TND_PRO_003996,TND_PRO_003997,SAME_HOST,SAME_HOST,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034131,TND_PRO_003996,TND_PRO_003997,SAME_SESSION,SAME_SESSION,"{""event_order"": 2732, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2732, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034132,TND_PRO_003997,TND_PRO_003998,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034133,TND_PRO_003998,TND_PRO_003997,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034134,TND_PRO_003997,TND_PRO_003998,BEFORE,BEFORE,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034135,TND_PRO_003998,TND_PRO_003997,AFTER,AFTER,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034136,TND_PRO_003997,TND_PRO_003998,SAME_HOST,SAME_HOST,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034137,TND_PRO_003997,TND_PRO_003998,SAME_SESSION,SAME_SESSION,"{""event_order"": 2733, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2733, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034138,TND_PRO_003998,TND_PRO_003999,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034139,TND_PRO_003999,TND_PRO_003998,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034140,TND_PRO_003998,TND_PRO_003999,BEFORE,BEFORE,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034141,TND_PRO_003999,TND_PRO_003998,AFTER,AFTER,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034142,TND_PRO_003998,TND_PRO_003999,SAME_HOST,SAME_HOST,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034143,TND_PRO_003998,TND_PRO_003999,SAME_SESSION,SAME_SESSION,"{""event_order"": 2734, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2734, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034144,TND_PRO_003999,TND_PRO_004000,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034145,TND_PRO_004000,TND_PRO_003999,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034146,TND_PRO_003999,TND_PRO_004000,BEFORE,BEFORE,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034147,TND_PRO_004000,TND_PRO_003999,AFTER,AFTER,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034148,TND_PRO_003999,TND_PRO_004000,SAME_HOST,SAME_HOST,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034149,TND_PRO_003999,TND_PRO_004000,SAME_SESSION,SAME_SESSION,"{""event_order"": 2735, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2735, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034150,TND_PRO_004000,TND_PRO_003969,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034151,TND_PRO_003969,TND_PRO_004000,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034152,TND_PRO_004000,TND_PRO_003969,BEFORE,BEFORE,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034153,TND_PRO_003969,TND_PRO_004000,AFTER,AFTER,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034154,TND_PRO_004000,TND_PRO_003969,SAME_HOST,SAME_HOST,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034155,TND_PRO_004000,TND_PRO_003969,SAME_SESSION,SAME_SESSION,"{""event_order"": 2736, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2736, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034156,TND_PRO_003969,TND_PRO_003970,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034157,TND_PRO_003970,TND_PRO_003969,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034158,TND_PRO_003969,TND_PRO_003970,BEFORE,BEFORE,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034159,TND_PRO_003970,TND_PRO_003969,AFTER,AFTER,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034160,TND_PRO_003969,TND_PRO_003970,SAME_HOST,SAME_HOST,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034161,TND_PRO_003969,TND_PRO_003970,SAME_SESSION,SAME_SESSION,"{""event_order"": 2737, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2737, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034162,TND_PRO_003970,TND_PRO_003984,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034163,TND_PRO_003984,TND_PRO_003970,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034164,TND_PRO_003970,TND_PRO_003984,BEFORE,BEFORE,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034165,TND_PRO_003984,TND_PRO_003970,AFTER,AFTER,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034166,TND_PRO_003970,TND_PRO_003984,SAME_HOST,SAME_HOST,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034167,TND_PRO_003970,TND_PRO_003984,SAME_SESSION,SAME_SESSION,"{""event_order"": 2738, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2738, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034168,TND_PRO_003984,TND_PRO_003983,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034169,TND_PRO_003983,TND_PRO_003984,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034170,TND_PRO_003984,TND_PRO_003983,BEFORE,BEFORE,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034171,TND_PRO_003983,TND_PRO_003984,AFTER,AFTER,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034172,TND_PRO_003984,TND_PRO_003983,SAME_HOST,SAME_HOST,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034173,TND_PRO_003984,TND_PRO_003983,SAME_SESSION,SAME_SESSION,"{""event_order"": 2739, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2739, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034174,TND_PRO_003983,TND_PRO_003976,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034175,TND_PRO_003976,TND_PRO_003983,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034176,TND_PRO_003983,TND_PRO_003976,BEFORE,BEFORE,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034177,TND_PRO_003976,TND_PRO_003983,AFTER,AFTER,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034178,TND_PRO_003983,TND_PRO_003976,SAME_HOST,SAME_HOST,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034179,TND_PRO_003983,TND_PRO_003976,SAME_SESSION,SAME_SESSION,"{""event_order"": 2740, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2740, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034180,TND_PRO_003976,TND_PRO_003975,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034181,TND_PRO_003975,TND_PRO_003976,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034182,TND_PRO_003976,TND_PRO_003975,BEFORE,BEFORE,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034183,TND_PRO_003975,TND_PRO_003976,AFTER,AFTER,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034184,TND_PRO_003976,TND_PRO_003975,SAME_HOST,SAME_HOST,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034185,TND_PRO_003976,TND_PRO_003975,SAME_SESSION,SAME_SESSION,"{""event_order"": 2741, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2741, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034186,TND_PRO_003975,TND_PRO_003974,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 2742, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2742, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034187,TND_PRO_003974,TND_PRO_003975,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 2742, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2742, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.95,Processed_Network_dataset
TEDG_034188,TND_PRO_003975,TND_PRO_003974,BEFORE,BEFORE,"{""event_order"": 2742, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2742, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
TEDG_034189,TND_PRO_003974,TND_PRO_003975,AFTER,AFTER,"{""event_order"": 2742, ""relative_time_seconds"": 1955069.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 1955069.0, ""sequence_position"": 2742, ""sequence_duration"": 2287209.0}",2019-04-25T00:50:27Z,0.9,Processed_Network_dataset
